date,gold_usd_oz,silver_usd_oz,platinum_usd_oz
2023-12-22,,24.46,
2023-12-28,2078.4,24.25,
2023-12-29,,23.79,
2024-01-03,2042.1,23.28,
2024-01-04,2039.55,22.96,967
2024-01-05,2056.35,22.98,956
2024-01-08,2025.1,22.84,948
2024-01-09,2034.9,23.13,940
2024-01-10,2026.8,22.97,930
2024-01-11,2029.15,23.03,924
2024-01-12,2055.65,23.06,928
2024-01-15,2049.9,23.21,916
2024-01-16,2038.15,23.05,904
2024-01-17,2011.75,22.81,897
2024-01-18,2013.2,22.6,894
2024-01-19,2028.55,22.8,908
2024-01-22,2021.6,22.2,902
2024-01-23,2022.95,22.26,906
2024-01-24,2024.65,22.77,911
2024-01-25,2023.75,22.88,901
2024-01-26,2018.45,22.92,907
2024-01-29,2022.5,23,923
2024-01-30,2043.05,23.08,925
2024-01-31,2053.25,23.09,924
2024-02-01,2045.85,22.67,907
2024-02-02,2034.15,23.23,905
2024-02-05,2018,22.5,900
2024-02-06,2030.8,22.31,907
2024-02-07,2041.6,22.29,890
2024-02-08,2028.65,22.35,878
2024-02-09,2023.5,22.66,879
2024-02-12,2015.2,22.92,886
2024-02-13,1996.1,22.87,882
2024-02-14,1985.1,22.08,887
2024-02-15,2004.05,22.63,896
2024-02-16,1997.9,23.01,895
2024-02-19,2017.05,23.08,905
2024-02-20,2029.1,23.06,909
2024-02-21,2026.75,23.08,902
2024-02-22,2024,23.07,898
2024-02-23,2027.45,22.72,904
2024-02-26,2027.2,22.51,886
2024-02-27,2035.05,22.67,893
2024-02-28,2032.45,22.34,884
2024-02-29,2048.05,22.34,887
2024-03-01,2049.8,22.72,872
2024-03-04,2098.05,23.1,889
2024-03-05,2134.4,23.93,885
2024-03-06,2142.85,23.8,894
2024-03-07,2153.45,24.16,917
2024-03-08,2171.2,24.5,917
2024-03-12,2180.45,24.35,932
2024-03-13,2161.25,24.38,915
2024-03-14,2160.8,24.97,929
2024-03-15,2163.45,25.22,945
2024-03-18,2158.15,25.17,920
2024-03-19,2154.9,24.93,896
2024-03-20,2157.45,24.85,900
2024-03-21,2170.5,25.43,910
2024-03-22,2171.6,24.59,902
2024-03-25,2176.7,24.67,911
2024-03-26,2179.8,24.83,906
2024-03-27,2192.7,24.51,896
2024-03-28,2214.35,24.54,907
2024-04-02,2264.5,25.65,925
2024-04-03,2280.15,26.25,929
2024-04-04,2293.5,27,935
2024-04-05,2298.55,26.78,923
2024-04-08,2320.25,27.83,946
2024-04-09,2356.1,27.97,982
2024-04-10,2333,28.08,969
2024-04-11,2345.65,28.01,976
2024-04-12,2401.5,29.02,999
2024-04-15,2344.2,28.44,973
2024-04-16,2369.15,28.25,966
2024-04-17,2390.35,28.47,950
2024-04-18,2382.7,28.47,942
2024-04-19,2379.7,28.24,930
2024-04-22,2334.95,27.74,927
2024-04-23,2328.45,26.92,905
2024-04-24,2320.25,27.12,905
2024-04-25,2318.7,27.36,906
2024-04-26,2343.1,27.63,916
2024-04-29,2333.55,27.38,936
2024-04-30,2307,26.66,939
2024-05-01,2302.35,26.48,948
2024-05-02,2288.85,26.24,948
2024-05-03,2294.45,26.5,963
2024-05-07,2319.6,27.26,975
2024-05-08,2309.05,27.24,967
2024-05-09,2325.7,27.63,975
2024-05-10,2372.45,28.64,990
2024-05-13,2343.8,28.13,1005
2024-05-14,2354.85,28.43,1015
2024-05-15,2357.5,28.82,1049
2024-05-16,2377.4,29.67,1062
2024-05-17,2402.6,29.68,1065
2024-05-20,2420.3,31.8,1057
2024-05-21,2427.3,31.64,1054
2024-05-22,2407.9,31.82,1053
2024-05-23,2357.35,30.54,1038
2024-05-24,2342.7,30.59,1025
2024-05-28,2350.65,31.56,1049
2024-05-29,2343.35,32.01,1038
2024-05-30,2348.55,31.51,1032
2024-05-31,2348.25,31.26,1048
2024-06-03,2337.7,30.37,1029
2024-06-04,2326,29.7,1010
2024-06-05,2340.05,29.61,989
2024-06-06,2360.6,30.3,993
2024-06-07,2310.8,30.26,981
2024-06-10,2304.4,29.68,971
2024-06-11,2316.5,29.25,960
2024-06-12,2326.25,29.38,971
2024-06-13,2310.8,29.24,957
2024-06-14,2330.45,29.21,949
2024-06-17,2319.9,29.24,960
2024-06-18,2324.35,29.13,966
2024-06-19,2324.25,29.48,979
2024-06-20,2351.6,30.23,974
2024-06-21,2335.05,30.43,998
2024-06-24,2328.75,29.56,1000.5
2024-06-25,2325.05,29.56,989
2024-06-26,2299.65,28.83,1002
2024-06-27,2323.6,28.87,1005
2024-06-28,2330.9,29.37,1012
2024-07-01,2329.1,29.25,985
2024-07-02,2331.75,29.31,994
2024-07-03,2361.35,30.13,1001
2024-07-04,2358.65,30.33,1012
2024-07-05,2379.05,30.58,1023
2024-07-08,2376.65,30.99,1008
2024-07-09,2367.9,31.06,996
2024-07-10,2384.35,30.93,997
2024-07-11,2409.2,31.01,1007
2024-07-12,2406.85,30.72,992
2024-07-15,2421.25,30.74,992
2024-07-16,2443.2,30.86,982
2024-07-17,2480.25,30.92,1020
2024-07-18,2463.8,30.47,996
2024-07-19,2403.5,29.1,965
2024-07-22,2392.7,29.07,948
2024-07-23,2403.1,29.06,950
2024-07-24,2421.45,29.29,958
2024-07-25,2364.2,27.99,935
2024-07-26,2386.1,27.75,936
2024-07-29,2391.1,28.14,942
2024-07-30,2390.25,27.88,957
2024-07-31,2426.3,28.56,972
2024-08-01,2454.55,28.88,974
2024-08-02,2469.85,28.95,972
2024-08-05,2393.85,27.1,916
2024-08-06,2396.55,27.07,910
2024-08-07,2400.45,27.15,926
2024-08-08,2411.45,26.93,922
2024-08-09,2427.35,27.58,925
2024-08-12,2450.85,27.97,938
2024-08-13,2471.55,27.69,939
2024-08-14,2456.7,27.94,937
2024-08-15,2446.65,28.05,939
2024-08-16,2485.8,28.14,954
2024-08-19,2494.55,28.83,948
2024-08-20,2529.75,29.77,960
2024-08-21,2497.95,29.56,970
2024-08-22,2483,29.57,959
2024-08-23,2511.2,29.43,948
2024-08-27,2508.55,29.9,959
2024-08-28,2505.25,29.43,943
2024-08-29,2518.1,29.49,941
2024-08-30,2513.35,29.47,940
2024-09-02,2498.6,28.62,928
2024-09-03,2479.8,28.32,912
2024-09-04,2487.95,28.08,910
2024-09-05,2509.55,28.72,929
2024-09-06,2506.15,28.84,934
2024-09-09,2499.7,28.13,944
2024-09-10,2506.3,28.43,948
2024-09-11,2507.75,28.82,941
2024-09-12,2545.95,28.76,966
2024-09-13,2575.1,29.97,996
2024-09-16,2584,30.91,989
2024-09-17,2574.55,30.68,982
2024-09-18,2570.1,30.59,976
2024-09-19,2575.35,31.16,987
2024-09-20,2605.85,31.32,988
2024-09-23,2629.95,30.63,963
2024-09-24,2635.95,30.88,976
2024-09-25,2661.45,31.85,990
2024-09-26,2663.75,32.48,1005
2024-09-27,2661.85,31.92,1013
2024-09-30,2629.95,31.08,985
2024-10-01,2667.55,31.36,990
2024-10-02,2660.95,31.39,1008
2024-10-03,2647.65,31.5,985
2024-10-04,2650.05,32.06,992
2024-10-07,2640.95,31.88,980
2024-10-08,2639.9,31.28,965
2024-10-09,2610.7,30.69,949
2024-10-10,2628.95,30.67,955
2024-10-11,2648.8,31.2,977
2024-10-14,2654,31.25,982
2024-10-15,2649.05,31.16,979
2024-10-16,2675.25,31.8,992
2024-10-17,2688.85,31.81,999
2024-10-18,2712.5,32.13,1010
2024-10-21,2736.45,34,1021
2024-10-22,2736.5,34.43,1016
2024-10-23,2736.45,34.51,1023
2024-10-24,2732,34.14,1035
2024-10-25,2731.45,33.15,1019
2024-10-28,2741.8,33.39,1033
2024-10-29,2769.15,34.15,1050
2024-10-30,2777.8,34.03,1020
2024-10-31,2734.15,33.59,995
2024-11-01,2744.3,32.8,1004
2024-11-04,2742.6,32.84,997
2024-11-05,2742.55,32.65,1001
2024-11-06,2660.2,31.8,973
2024-11-07,2692,31.11,988
2024-11-08,2691.15,31.55,987
2024-11-11,2624.75,31.32,973
2024-11-12,2606.85,30.41,957
2024-11-13,2598.75,30.91,948
2024-11-14,2567.3,29.99,934
2024-11-15,2571.8,30.66,944
2024-11-18,2606.85,30.74,959
2024-11-19,2623.2,31.29,970
2024-11-20,2640.55,30.87,970
2024-11-21,2665.3,31.07,960
2024-11-22,2694.95,31.26,964
2024-11-25,2635.4,30.79,952
2024-11-26,2622.1,30.54,933
2024-11-27,2640.85,30.49,931
2024-11-28,2641.85,30.07,935
2024-11-29,2651.05,30.7,940
2024-12-02,2642.15,30.46,942
2024-12-03,2640.65,30.91,955
2024-12-04,2648.65,30.84,942
2024-12-05,2640.15,31.35,942
2024-12-06,2637.3,31.11,936
2024-12-09,2671.9,31.63,951
2024-12-10,2689.6,31.9,939
2024-12-11,2705.45,31.7,938
2024-12-12,2684.35,31.88,935
2024-12-13,2659.05,30.74,927
2024-12-16,2654.2,30.66,940
2024-12-17,2636.35,30.31,932
2024-12-18,2635.65,30.36,930
2024-12-19,2592.45,29.49,929
2024-12-20,2616.45,28.8,930
2024-12-23,2613.8,29.61,938
2024-12-27,2615.95,29.65,925
2024-12-30,2609.1,29.46,913
2025-01-02,2646.3,29.41,921
2025-01-03,2646.8,29.82,941
2025-01-06,2633.35,30.27,939
2025-01-07,2650.85,30.24,953
2025-01-08,2659.65,30.14,956
2025-01-09,2674.6,30.29,954
2025-01-10,2687.45,30.36,962
2025-01-13,2669.5,29.88,962
2025-01-14,2667,29.74,948
2025-01-15,2667,29.99,945
2025-01-16,2716.5,30.71,943
2025-01-17,2715.2,30.63,941
2025-01-20,2707.7,30.26,945
2025-01-21,2737.8,30.49,947
2025-01-22,2751.8,30.8,948
2025-01-23,2744.25,30.48,952
2025-01-24,2776.8,30.84,950
2025-01-27,2742.4,30.58,949
2025-01-28,2751.9,30.15,939
2025-01-29,2756.3,30.44,948
2025-01-30,2787.25,31,965
2025-01-31,2812.05,31.61,975
2025-02-03,2826.1,31.29,964
2025-02-04,2843.55,31.6,970
2025-02-05,2871.15,32.28,979
2025-02-06,2838.95,32.02,995
2025-02-07,2874.65,32.28,993
2025-02-10,2904.45,32.27,990
2025-02-11,2895.4,31.73,987
2025-02-12,2891.5,31.77,991
2025-02-13,2915.3,32.28,996
2025-02-14,2921.25,33.11,998
2025-02-17,2900.55,32.48,984
2025-02-18,2927.1,32.46,982
2025-02-19,2936.85,32.91,975
2025-02-20,2932.05,33.06,976
2025-02-21,2934.15,32.93,976
2025-02-24,2931.9,32.51,969
2025-02-25,2933.25,32.15,969
2025-02-26,2901,31.72,971
2025-02-27,2880.8,31.73,957
2025-02-28,2834.55,31.14,943
2025-03-03,2880.7,31.53,961
2025-03-04,2905.9,31.91,961
2025-03-05,2913.25,32.26,964
2025-03-06,2922.2,32.43,972
2025-03-07,2931.15,32.5,966
2025-03-10,2910.2,32.51,967
2025-03-11,2916.6,32.55,983
2025-03-12,2924.8,33.03,985
2025-03-13,2974.05,33.15,982
2025-03-14,2978.05,33.9,993
2025-03-17,2996.5,33.77,999
2025-03-18,3025.82,34.09,1001
2025-03-19,3027.55,33.92,993
2025-03-20,3038.15,33.31,989
2025-03-21,3013.7,33.18,976
2025-03-24,3007.75,33.09,973
2025-03-25,3025.2,33.44,984
2025-03-26,3013.25,33.76,976
2025-03-27,3056.55,34.11,976
2025-03-28,3071.6,34.4,987
2025-03-31,3115.1,34.06,993
2025-04-01,3133.7,33.97,989
2025-04-02,3119.75,33.87,980
2025-04-03,3118.1,32.48,961
2025-04-04,3054.5,31.34,936
2025-04-07,3014.75,30.33,920
2025-04-08,3015.4,30.32,923
2025-04-09,3075.5,30.18,920
2025-04-10,3143.15,30.93,932
2025-04-11,3230.5,31.27,939
2025-04-14,3204.2,32.28,950
2025-04-15,3219.6,32.31,960
2025-04-16,3322.9,32.96,965
2025-04-17,3305.65,32.31,959
2025-04-21,3305.65,32.31,959
2025-04-22,3433.55,32.61,963
2025-04-23,3262.95,32.96,970
2025-04-24,3314.75,33.4,978
2025-04-25,3277.3,33.34,970
2025-04-28,3296.3,33.01,990
2025-04-29,3305.05,33.23,987
2025-04-30,3302.05,32.23,972
2025-05-01,3214.75,32.13,966
2025-05-06,3391.45,33.03,983
2025-05-07,3392.25,32.88,986
2025-05-08,3352.3,32.43,986
2025-05-09,3324.55,32.52,987
2025-05-12,3235.4,32.02,983
2025-05-13,3227.95,32.98,990
